OpenJDK 64-Bit Server VM warning: ignoring option PermSize=128m; support was removed in 8.0
OpenJDK 64-Bit Server VM warning: ignoring option MaxPermSize=128m; support was removed in 8.0
2016-10-25 23:32:37,375 INFO  [main] util.VersionInfo: HBase 1.1.6
2016-10-25 23:32:44,951 INFO  [M:0;hbase-docker:35231] zookeeper.ZooKeeper: Initiating client connection, connectString=hbase-docker:2181 sessionTimeout=10000 watcher=hconnection-0x566682430x0, quorum=hbase-docker:2181, baseZNode=/hbase
2016-10-25 23:32:44,958 INFO  [RS:0;hbase-docker:43027] zookeeper.RecoverableZooKeeper: Process identifier=hconnection-0x3d802040 connecting to ZooKeeper ensemble=hbase-docker:2181
2016-10-25 23:32:44,958 INFO  [RS:0;hbase-docker:43027] zookeeper.ZooKeeper: Initiating client connection, connectString=hbase-docker:2181 sessionTimeout=10000 watcher=hconnection-0x3d8020400x0, quorum=hbase-docker:2181, baseZNode=/hbase
2016-10-25 23:32:44,962 INFO  [M:0;hbase-docker:35231-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Opening socket connection to server hbase-docker/172.17.0.2:2181. Will not attempt to authenticate using SASL (unknown error)
2016-10-25 23:32:44,963 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.NIOServerCnxnFactory: Accepted socket connection from /172.17.0.2:36502
2016-10-25 23:32:44,964 INFO  [RS:0;hbase-docker:43027-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Opening socket connection to server hbase-docker/172.17.0.2:2181. Will not attempt to authenticate using SASL (unknown error)
2016-10-25 23:32:44,966 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.NIOServerCnxnFactory: Accepted socket connection from /172.17.0.2:36504
2016-10-25 23:32:44,967 INFO  [M:0;hbase-docker:35231-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Socket connection established to hbase-docker/172.17.0.2:2181, initiating session
2016-10-25 23:32:44,967 INFO  [hbase-docker:35231.activeMasterManager] util.FSUtils: Created version file at file:/data/hbase with version=8
2016-10-25 23:32:44,968 INFO  [RS:0;hbase-docker:43027-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Socket connection established to hbase-docker/172.17.0.2:2181, initiating session
2016-10-25 23:32:44,969 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.ZooKeeperServer: Client attempting to establish new session at /172.17.0.2:36502
2016-10-25 23:32:44,970 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.ZooKeeperServer: Client attempting to establish new session at /172.17.0.2:36504
2016-10-25 23:32:44,971 INFO  [SyncThread:0] server.ZooKeeperServer: Established session 0x157fe3047600002 with negotiated timeout 10000 for client /172.17.0.2:36502
2016-10-25 23:32:44,971 INFO  [M:0;hbase-docker:35231-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Session establishment complete on server hbase-docker/172.17.0.2:2181, sessionid = 0x157fe3047600002, negotiated timeout = 10000
2016-10-25 23:32:44,975 INFO  [SyncThread:0] server.ZooKeeperServer: Established session 0x157fe3047600003 with negotiated timeout 10000 for client /172.17.0.2:36504
2016-10-25 23:32:44,976 INFO  [M:0;hbase-docker:35231] client.ZooKeeperRegistry: ClusterId read in ZooKeeper is null
2016-10-25 23:32:44,979 INFO  [RS:0;hbase-docker:43027-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Session establishment complete on server hbase-docker/172.17.0.2:2181, sessionid = 0x157fe3047600003, negotiated timeout = 10000
2016-10-25 23:32:44,980 INFO  [RS:0;hbase-docker:43027] client.ZooKeeperRegistry: ClusterId read in ZooKeeper is null
2016-10-25 23:32:45,124 INFO  [hbase-docker:35231.activeMasterManager] master.MasterFileSystem: BOOTSTRAP: creating hbase:meta region
2016-10-25 23:32:45,126 INFO  [hbase-docker:35231.activeMasterManager] regionserver.HRegion: creating HRegion hbase:meta HTD == 'hbase:meta', {TABLE_ATTRIBUTES => {IS_META => 'true', coprocessor$1 => '|org.apache.hadoop.hbase.coprocessor.MultiRowMutationEndpoint|536870911|'}, {NAME => 'info', BLOOMFILTER => 'NONE', VERSIONS => '10', IN_MEMORY => 'false', KEEP_DELETED_CELLS => 'FALSE', DATA_BLOCK_ENCODING => 'NONE', TTL => 'FOREVER', COMPRESSION => 'NONE', CACHE_DATA_IN_L1 => 'true', MIN_VERSIONS => '0', BLOCKCACHE => 'false', BLOCKSIZE => '8192', REPLICATION_SCOPE => '0'} RootDir = file:/data/hbase Table name == hbase:meta
2016-10-25 23:32:45,383 INFO  [StoreOpener-1588230740-1] hfile.CacheConfig: Allocating LruBlockCache size=197.48 MB, blockSize=64 KB
2016-10-25 23:32:45,406 INFO  [StoreOpener-1588230740-1] hfile.CacheConfig: blockCache=LruBlockCache{blockCount=0, currentSize=213688, freeSize=206853864, maxSize=207067552, heapSize=213688, minSize=196714176, minFactor=0.95, multiSize=98357088, multiFactor=0.5, singleSize=49178544, singleFactor=0.25}, cacheDataOnRead=false, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheDataCompressed=false, prefetchOnOpen=false
2016-10-25 23:32:45,426 INFO  [StoreOpener-1588230740-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2684354560; major period 604800000, major jitter 0.500000, min locality to compact 0.000000
2016-10-25 23:32:45,521 INFO  [hbase-docker:35231.activeMasterManager] regionserver.HRegion: Onlined 1588230740; next sequenceid=2
2016-10-25 23:32:45,522 INFO  [StoreCloserThread-hbase:meta,,1.1588230740-1] regionserver.HStore: Closed info
2016-10-25 23:32:45,523 INFO  [hbase-docker:35231.activeMasterManager] regionserver.HRegion: Closed hbase:meta,,1.1588230740
2016-10-25 23:32:45,618 INFO  [hbase-docker:35231.activeMasterManager] coordination.SplitLogManagerCoordination: Found 0 orphan tasks and 0 rescan nodes
2016-10-25 23:32:45,644 INFO  [hbase-docker:35231.activeMasterManager] zookeeper.RecoverableZooKeeper: Process identifier=hconnection-0x51802ea6 connecting to ZooKeeper ensemble=hbase-docker:2181
2016-10-25 23:32:45,644 INFO  [hbase-docker:35231.activeMasterManager] zookeeper.ZooKeeper: Initiating client connection, connectString=hbase-docker:2181 sessionTimeout=10000 watcher=hconnection-0x51802ea60x0, quorum=hbase-docker:2181, baseZNode=/hbase
2016-10-25 23:32:45,647 INFO  [hbase-docker:35231.activeMasterManager-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Opening socket connection to server hbase-docker/172.17.0.2:2181. Will not attempt to authenticate using SASL (unknown error)
2016-10-25 23:32:45,647 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.NIOServerCnxnFactory: Accepted socket connection from /172.17.0.2:36506
2016-10-25 23:32:45,648 INFO  [hbase-docker:35231.activeMasterManager-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Socket connection established to hbase-docker/172.17.0.2:2181, initiating session
2016-10-25 23:32:45,648 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.ZooKeeperServer: Client attempting to establish new session at /172.17.0.2:36506
2016-10-25 23:32:45,649 INFO  [SyncThread:0] server.ZooKeeperServer: Established session 0x157fe3047600004 with negotiated timeout 10000 for client /172.17.0.2:36506
2016-10-25 23:32:45,650 INFO  [hbase-docker:35231.activeMasterManager-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Session establishment complete on server hbase-docker/172.17.0.2:2181, sessionid = 0x157fe3047600004, negotiated timeout = 10000
2016-10-25 23:32:45,667 INFO  [hbase-docker:35231.activeMasterManager] balancer.StochasticLoadBalancer: loading config
2016-10-25 23:32:45,733 INFO  [RS:0;hbase-docker:43027] regionserver.HRegionServer: ClusterId : 7a913e0c-8563-4356-8108-352469a76b64
2016-10-25 23:32:45,736 INFO  [M:0;hbase-docker:35231] regionserver.HRegionServer: ClusterId : 7a913e0c-8563-4356-8108-352469a76b64
2016-10-25 23:32:45,743 INFO  [hbase-docker:35231.activeMasterManager] master.HMaster: Server active/primary master=hbase-docker,35231,1477438362831, sessionid=0x157fe3047600000, setting cluster-up flag (Was=false)
2016-10-25 23:32:45,752 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157fe3047600001 type:create cxid:0x7 zxid:0x14 txntype:-1 reqpath:n/a Error Path:/hbase/flush-table-proc Error:KeeperErrorCode = NoNode for /hbase/flush-table-proc
2016-10-25 23:32:45,761 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157fe3047600001 type:create cxid:0xe zxid:0x19 txntype:-1 reqpath:n/a Error Path:/hbase/online-snapshot Error:KeeperErrorCode = NoNode for /hbase/online-snapshot
2016-10-25 23:32:45,776 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157fe3047600000 type:create cxid:0x2b zxid:0x1e txntype:-1 reqpath:n/a Error Path:/hbase/flush-table-proc/acquired Error:KeeperErrorCode = NodeExists for /hbase/flush-table-proc/acquired
2016-10-25 23:32:45,779 INFO  [hbase-docker:35231.activeMasterManager] procedure.ZKProcedureUtil: Clearing all procedure znodes: /hbase/flush-table-proc/acquired /hbase/flush-table-proc/reached /hbase/flush-table-proc/abort
2016-10-25 23:32:45,783 INFO  [RS:0;hbase-docker:43027] regionserver.MemStoreFlusher: globalMemStoreLimit=197.5 M, globalMemStoreLimitLowMark=187.6 M, maxHeap=493.7 M
2016-10-25 23:32:45,794 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157fe3047600000 type:create cxid:0x31 zxid:0x1f txntype:-1 reqpath:n/a Error Path:/hbase/online-snapshot/acquired Error:KeeperErrorCode = NodeExists for /hbase/online-snapshot/acquired
2016-10-25 23:32:45,795 INFO  [hbase-docker:35231.activeMasterManager] procedure.ZKProcedureUtil: Clearing all procedure znodes: /hbase/online-snapshot/acquired /hbase/online-snapshot/reached /hbase/online-snapshot/abort
2016-10-25 23:32:45,824 INFO  [RS:0;hbase-docker:43027] regionserver.HRegionServer: CompactionChecker runs every 10sec
2016-10-25 23:32:45,881 INFO  [hbase-docker:35231.activeMasterManager] master.MasterCoprocessorHost: System coprocessor loading is enabled
2016-10-25 23:32:45,882 INFO  [RS:0;hbase-docker:43027] regionserver.RegionServerCoprocessorHost: System coprocessor loading is enabled
2016-10-25 23:32:45,882 INFO  [RS:0;hbase-docker:43027] regionserver.RegionServerCoprocessorHost: Table coprocessor loading is enabled
2016-10-25 23:32:45,883 INFO  [RS:0;hbase-docker:43027] regionserver.HRegionServer: reportForDuty to master=hbase-docker,35231,1477438362831 with port=43027, startcode=1477438364478
2016-10-25 23:32:45,912 INFO  [hbase-docker:35231.activeMasterManager] procedure2.ProcedureExecutor: Starting procedure executor threads=5
2016-10-25 23:32:45,913 INFO  [hbase-docker:35231.activeMasterManager] wal.WALProcedureStore: Starting WAL Procedure Store lease recovery
2016-10-25 23:32:45,918 WARN  [hbase-docker:35231.activeMasterManager] wal.WALProcedureStore: Log directory not found: File file:/data/hbase/MasterProcWALs does not exist
2016-10-25 23:32:46,099 INFO  [hbase-docker:35231.activeMasterManager] wal.WALProcedureStore: Lease acquired for flushLogId: 1
2016-10-25 23:32:46,123 INFO  [hbase-docker:35231.activeMasterManager] zookeeper.RecoverableZooKeeper: Process identifier=replicationLogCleaner connecting to ZooKeeper ensemble=hbase-docker:2181
2016-10-25 23:32:46,124 INFO  [hbase-docker:35231.activeMasterManager] zookeeper.ZooKeeper: Initiating client connection, connectString=hbase-docker:2181 sessionTimeout=10000 watcher=replicationLogCleaner0x0, quorum=hbase-docker:2181, baseZNode=/hbase
2016-10-25 23:32:46,134 INFO  [hbase-docker:35231.activeMasterManager-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Opening socket connection to server hbase-docker/172.17.0.2:2181. Will not attempt to authenticate using SASL (unknown error)
2016-10-25 23:32:46,134 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.NIOServerCnxnFactory: Accepted socket connection from /172.17.0.2:36508
2016-10-25 23:32:46,135 INFO  [hbase-docker:35231.activeMasterManager-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Socket connection established to hbase-docker/172.17.0.2:2181, initiating session
2016-10-25 23:32:46,135 INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181] server.ZooKeeperServer: Client attempting to establish new session at /172.17.0.2:36508
2016-10-25 23:32:46,137 INFO  [SyncThread:0] server.ZooKeeperServer: Established session 0x157fe3047600005 with negotiated timeout 10000 for client /172.17.0.2:36508
2016-10-25 23:32:46,138 INFO  [hbase-docker:35231.activeMasterManager-SendThread(hbase-docker:2181)] zookeeper.ClientCnxn: Session establishment complete on server hbase-docker/172.17.0.2:2181, sessionid = 0x157fe3047600005, negotiated timeout = 10000
2016-10-25 23:32:46,152 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157fe3047600005 type:create cxid:0x1 zxid:0x22 txntype:-1 reqpath:n/a Error Path:/hbase/replication Error:KeeperErrorCode = NoNode for /hbase/replication
2016-10-25 23:32:46,173 INFO  [hbase-docker:35231.activeMasterManager] master.ServerManager: Waiting for region servers count to settle; currently checked in 0, slept for 0 ms, expecting minimum of 1, maximum of 2147483647, timeout of 4500 ms, interval of 1500 ms.
2016-10-25 23:32:46,176 WARN  [RS:0;hbase-docker:43027] regionserver.HRegionServer: reportForDuty failed; sleeping and then retrying.
2016-10-25 23:32:47,703 INFO  [hbase-docker:35231.activeMasterManager] master.ServerManager: Waiting for region servers count to settle; currently checked in 0, slept for 1531 ms, expecting minimum of 1, maximum of 2147483647, timeout of 4500 ms, interval of 1500 ms.
2016-10-25 23:32:49,177 INFO  [RS:0;hbase-docker:43027] regionserver.HRegionServer: reportForDuty to master=hbase-docker,35231,1477438362831 with port=43027, startcode=1477438364478
2016-10-25 23:32:49,190 INFO  [PriorityRpcServer.handler=1,queue=1,port=35231] master.ServerManager: Registering server=hbase-docker,43027,1477438364478
2016-10-25 23:32:49,196 WARN  [RS:0;hbase-docker:43027] hbase.ZNodeClearer: Environment variable HBASE_ZNODE_FILE not set; znodes will not be cleared on crash by start scripts (Longer MTTR!)
2016-10-25 23:32:49,196 INFO  [RS:0;hbase-docker:43027] hfile.CacheConfig: blockCache=LruBlockCache{blockCount=0, currentSize=213688, freeSize=206853864, maxSize=207067552, heapSize=213688, minSize=196714176, minFactor=0.95, multiSize=98357088, multiFactor=0.5, singleSize=49178544, singleFactor=0.25}, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheDataCompressed=false, prefetchOnOpen=false
2016-10-25 23:32:49,200 INFO  [hbase-docker:35231.activeMasterManager] master.ServerManager: Waiting for region servers count to settle; currently checked in 1, slept for 3028 ms, expecting minimum of 1, maximum of 2147483647, timeout of 4500 ms, interval of 1500 ms.
2016-10-25 23:32:49,227 INFO  [RS:0;hbase-docker:43027] wal.WALFactory: Instantiating WALProvider of type class org.apache.hadoop.hbase.wal.DefaultWALProvider
2016-10-25 23:32:49,244 INFO  [RS:0;hbase-docker:43027] wal.FSHLog: WAL configuration: blocksize=32 MB, rollsize=30.40 MB, prefix=hbase-docker%2C43027%2C1477438364478.default, suffix=, logDir=file:/data/hbase/WALs/hbase-docker,43027,1477438364478, archiveDir=file:/data/hbase/oldWALs
2016-10-25 23:32:49,297 INFO  [RS:0;hbase-docker:43027] wal.FSHLog: Slow sync cost: 0 ms, current pipeline: []
2016-10-25 23:32:49,298 INFO  [RS:0;hbase-docker:43027] wal.FSHLog: New WAL /data/hbase/WALs/hbase-docker,43027,1477438364478/hbase-docker%2C43027%2C1477438364478.default.1477438369245
2016-10-25 23:32:49,298 INFO  [RS:0;hbase-docker:43027] wal.FSHLog: FileSystem's output stream doesn't support getNumCurrentReplicas; HDFS-826 not available; fsOut=java.io.BufferedOutputStream
2016-10-25 23:32:49,298 INFO  [RS:0;hbase-docker:43027] wal.FSHLog: FileSystem's output stream doesn't support getPipeline; not available; fsOut=java.io.BufferedOutputStream
2016-10-25 23:32:49,332 INFO  [RS:0;hbase-docker:43027] regionserver.MetricsRegionServerWrapperImpl: Computing regionserver metrics every 5000 milliseconds
2016-10-25 23:32:49,362 INFO  [RS:0;hbase-docker:43027] regionserver.ReplicationSourceManager: Current list of replicators: [hbase-docker,43027,1477438364478] other RSs: [hbase-docker,43027,1477438364478]
2016-10-25 23:32:49,450 INFO  [RS:0;hbase-docker:43027] regionserver.HeapMemoryManager: Starting HeapMemoryTuner chore.
2016-10-25 23:32:49,452 INFO  [SplitLogWorker-hbase-docker:43027] regionserver.SplitLogWorker: SplitLogWorker hbase-docker,43027,1477438364478 starting
2016-10-25 23:32:49,456 INFO  [RS:0;hbase-docker:43027] regionserver.HRegionServer: Serving as hbase-docker,43027,1477438364478, RpcServer on hbase-docker/172.17.0.2:43027, sessionid=0x157fe3047600001
2016-10-25 23:32:49,468 INFO  [RS:0;hbase-docker:43027] quotas.RegionServerQuotaManager: Quota support disabled
2016-10-25 23:32:50,705 INFO  [hbase-docker:35231.activeMasterManager] master.ServerManager: Finished waiting for region servers count to settle; checked in 1, slept for 4533 ms, expecting minimum of 1, maximum of 2147483647, master is running
2016-10-25 23:32:50,717 INFO  [hbase-docker:35231.activeMasterManager] master.MasterFileSystem: Log folder file:/data/hbase/WALs/hbase-docker,43027,1477438364478 belongs to an existing region server
2016-10-25 23:32:51,543 INFO  [hbase-docker:35231.activeMasterManager] zookeeper.MetaTableLocator: Deleting hbase:meta region location in ZooKeeper
2016-10-25 23:32:51,544 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157fe3047600000 type:delete cxid:0x47 zxid:0x27 txntype:-1 reqpath:n/a Error Path:/hbase/meta-region-server Error:KeeperErrorCode = NoNode for /hbase/meta-region-server
2016-10-25 23:32:51,546 INFO  [hbase-docker:35231.activeMasterManager] zookeeper.RecoverableZooKeeper: Node /hbase/meta-region-server already deleted, retry=false
2016-10-25 23:32:51,551 INFO  [hbase-docker:35231.activeMasterManager] master.AssignmentManager: Setting node as OFFLINED in ZooKeeper for region {ENCODED => 1588230740, NAME => 'hbase:meta,,1', STARTKEY => '', ENDKEY => ''}
2016-10-25 23:32:51,561 INFO  [hbase-docker:35231.activeMasterManager] zookeeper.ZKTableStateManager: Moving table hbase:meta state from null to ENABLED
2016-10-25 23:32:51,574 INFO  [hbase-docker:35231.activeMasterManager] master.AssignmentManager: Assigning hbase:meta,,1.1588230740 to hbase-docker,43027,1477438364478
2016-10-25 23:32:51,574 INFO  [hbase-docker:35231.activeMasterManager] master.RegionStates: Transition {1588230740 state=OFFLINE, ts=1477438371551, server=null} to {1588230740 state=PENDING_OPEN, ts=1477438371574, server=hbase-docker,43027,1477438364478}
2016-10-25 23:32:51,596 INFO  [PriorityRpcServer.handler=1,queue=1,port=43027] regionserver.RSRpcServices: Open hbase:meta,,1.1588230740
2016-10-25 23:32:51,617 INFO  [hbase-docker:35231.activeMasterManager] master.ServerManager: AssignmentManager hasn't finished failover cleanup; waiting
2016-10-25 23:32:51,644 INFO  [RS_OPEN_META-hbase-docker:43027-0] wal.WALFactory: Instantiating WALProvider of type class org.apache.hadoop.hbase.wal.DefaultWALProvider
2016-10-25 23:32:51,654 INFO  [AM.ZK.Worker-pool2-t1] master.RegionStates: Transition {1588230740 state=PENDING_OPEN, ts=1477438371574, server=hbase-docker,43027,1477438364478} to {1588230740 state=OPENING, ts=1477438371654, server=hbase-docker,43027,1477438364478}
2016-10-25 23:32:51,772 INFO  [RS_OPEN_META-hbase-docker:43027-0] wal.FSHLog: WAL configuration: blocksize=32 MB, rollsize=30.40 MB, prefix=hbase-docker%2C43027%2C1477438364478..meta, suffix=.meta, logDir=file:/data/hbase/WALs/hbase-docker,43027,1477438364478, archiveDir=file:/data/hbase/oldWALs
2016-10-25 23:32:52,207 INFO  [RS_OPEN_META-hbase-docker:43027-0] wal.FSHLog: Slow sync cost: 0 ms, current pipeline: []
2016-10-25 23:32:52,207 INFO  [RS_OPEN_META-hbase-docker:43027-0] wal.FSHLog: New WAL /data/hbase/WALs/hbase-docker,43027,1477438364478/hbase-docker%2C43027%2C1477438364478..meta.1477438371773.meta
2016-10-25 23:32:52,208 INFO  [RS_OPEN_META-hbase-docker:43027-0] wal.FSHLog: FileSystem's output stream doesn't support getNumCurrentReplicas; HDFS-826 not available; fsOut=java.io.BufferedOutputStream
2016-10-25 23:32:52,208 INFO  [RS_OPEN_META-hbase-docker:43027-0] wal.FSHLog: FileSystem's output stream doesn't support getPipeline; not available; fsOut=java.io.BufferedOutputStream
2016-10-25 23:32:52,371 INFO  [RS_OPEN_META-hbase-docker:43027-0] regionserver.RegionCoprocessorHost: Loaded coprocessor org.apache.hadoop.hbase.coprocessor.MultiRowMutationEndpoint from HTD of hbase:meta successfully.
2016-10-25 23:32:52,560 INFO  [StoreOpener-1588230740-1] hfile.CacheConfig: blockCache=LruBlockCache{blockCount=0, currentSize=213688, freeSize=206853864, maxSize=207067552, heapSize=213688, minSize=196714176, minFactor=0.95, multiSize=98357088, multiFactor=0.5, singleSize=49178544, singleFactor=0.25}, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheDataCompressed=false, prefetchOnOpen=false
2016-10-25 23:32:52,560 INFO  [StoreOpener-1588230740-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2684354560; major period 604800000, major jitter 0.500000, min locality to compact 0.000000
2016-10-25 23:32:54,165 INFO  [RS_OPEN_META-hbase-docker:43027-0] regionserver.HRegion: Onlined 1588230740; next sequenceid=3
2016-10-25 23:32:54,256 INFO  [PostOpenDeployTasks:1588230740] regionserver.HRegionServer: Post open deploy tasks for hbase:meta,,1.1588230740
2016-10-25 23:32:54,261 INFO  [PostOpenDeployTasks:1588230740] zookeeper.MetaTableLocator: Setting hbase:meta region location in ZooKeeper as hbase-docker,43027,1477438364478
2016-10-25 23:32:54,276 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157fe3047600001 type:setData cxid:0x2d zxid:0x2c txntype:-1 reqpath:n/a Error Path:/hbase/meta-region-server Error:KeeperErrorCode = NoNode for /hbase/meta-region-server
2016-10-25 23:32:54,286 INFO  [AM.ZK.Worker-pool2-t2] master.RegionStates: Transition {1588230740 state=OPENING, ts=1477438371654, server=hbase-docker,43027,1477438364478} to {1588230740 state=OPEN, ts=1477438374286, server=hbase-docker,43027,1477438364478}
2016-10-25 23:32:54,288 INFO  [AM.ZK.Worker-pool2-t2] coordination.ZkOpenRegionCoordination: Handling OPENED of 1588230740 from hbase-docker,35231,1477438362831; deleting unassigned node
2016-10-25 23:32:54,307 INFO  [hbase-docker:35231.activeMasterManager] master.HMaster: hbase:meta with replicaId 0 assigned=1, rit=false, location=hbase-docker,43027,1477438364478
2016-10-25 23:32:54,472 INFO  [hbase-docker:35231.activeMasterManager] hbase.MetaMigrationConvertingToPB: hbase:meta doesn't have any entries to update.
2016-10-25 23:32:54,473 INFO  [hbase-docker:35231.activeMasterManager] hbase.MetaMigrationConvertingToPB: META already up-to date with PB serialization
2016-10-25 23:32:54,488 INFO  [hbase-docker:35231.activeMasterManager] master.AssignmentManager: Clean cluster startup. Assigning user regions
2016-10-25 23:32:54,489 INFO  [hbase-docker:35231.activeMasterManager] master.AssignmentManager: Joined the cluster in 16ms, failover=false
2016-10-25 23:32:54,520 INFO  [hbase-docker:35231.activeMasterManager] master.TableNamespaceManager: Namespace table not found. Creating...
2016-10-25 23:32:54,703 INFO  [ProcessThread(sid:0 cport:-1):] server.PrepRequestProcessor: Got user-level KeeperException when processing sessionid:0x157fe3047600000 type:create cxid:0x2812 zxid:0x30 txntype:-1 reqpath:n/a Error Path:/hbase/table-lock/hbase:namespace Error:KeeperErrorCode = NoNode for /hbase/table-lock/hbase:namespace
2016-10-25 23:32:54,900 INFO  [RegionOpenAndInitThread-hbase:namespace-1] regionserver.HRegion: creating HRegion hbase:namespace HTD == 'hbase:namespace', {NAME => 'info', BLOOMFILTER => 'ROW', VERSIONS => '10', IN_MEMORY => 'true', KEEP_DELETED_CELLS => 'FALSE', DATA_BLOCK_ENCODING => 'NONE', TTL => 'FOREVER', COMPRESSION => 'NONE', CACHE_DATA_IN_L1 => 'true', MIN_VERSIONS => '0', BLOCKCACHE => 'true', BLOCKSIZE => '8192', REPLICATION_SCOPE => '0'} RootDir = file:/data/hbase/.tmp Table name == hbase:namespace
2016-10-25 23:32:54,979 INFO  [RegionOpenAndInitThread-hbase:namespace-1] regionserver.HRegion: Closed hbase:namespace,,1477438374520.3057306b2bec45dbd9fad563ccd0cd6f.
2016-10-25 23:32:55,151 INFO  [ProcedureExecutorThread-0] hbase.MetaTableAccessor: Added 1
2016-10-25 23:32:55,254 INFO  [ProcedureExecutorThread-0] zookeeper.ZKTableStateManager: Moving table hbase:namespace state from null to ENABLING
2016-10-25 23:32:55,263 INFO  [ProcedureExecutorThread-0] master.AssignmentManager: Assigning 1 region(s) to hbase-docker,43027,1477438364478
2016-10-25 23:32:55,273 INFO  [ProcedureExecutorThread-0] master.RegionStates: Transition {3057306b2bec45dbd9fad563ccd0cd6f state=OFFLINE, ts=1477438375266, server=null} to {3057306b2bec45dbd9fad563ccd0cd6f state=PENDING_OPEN, ts=1477438375273, server=hbase-docker,43027,1477438364478}
2016-10-25 23:32:55,277 INFO  [PriorityRpcServer.handler=16,queue=0,port=43027] regionserver.RSRpcServices: Open hbase:namespace,,1477438374520.3057306b2bec45dbd9fad563ccd0cd6f.
2016-10-25 23:32:55,295 INFO  [ProcedureExecutorThread-0] zookeeper.ZKTableStateManager: Moving table hbase:namespace state from ENABLING to ENABLED
2016-10-25 23:32:55,311 INFO  [AM.ZK.Worker-pool2-t5] master.RegionStates: Transition {3057306b2bec45dbd9fad563ccd0cd6f state=PENDING_OPEN, ts=1477438375273, server=hbase-docker,43027,1477438364478} to {3057306b2bec45dbd9fad563ccd0cd6f state=OPENING, ts=1477438375311, server=hbase-docker,43027,1477438364478}
2016-10-25 23:32:55,330 INFO  [StoreOpener-3057306b2bec45dbd9fad563ccd0cd6f-1] hfile.CacheConfig: blockCache=LruBlockCache{blockCount=0, currentSize=213688, freeSize=206853864, maxSize=207067552, heapSize=213688, minSize=196714176, minFactor=0.95, multiSize=98357088, multiFactor=0.5, singleSize=49178544, singleFactor=0.25}, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheDataCompressed=false, prefetchOnOpen=false
2016-10-25 23:32:55,331 INFO  [StoreOpener-3057306b2bec45dbd9fad563ccd0cd6f-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2684354560; major period 604800000, major jitter 0.500000, min locality to compact 0.000000
2016-10-25 23:32:55,384 INFO  [RS_OPEN_REGION-hbase-docker:43027-0] regionserver.HRegion: Onlined 3057306b2bec45dbd9fad563ccd0cd6f; next sequenceid=2
